message_id,schema_version,tenant_id,site_id,message_type,asset_id,asset_type,timestamp,sequence_no,equipment_health.operating_state,equipment_health.bearing_temp_c,equipment_health.vibration_m_s2,equipment_health.hydraulic_pressure_psi,equipment_health.health_index,operating.engine_hours,diagnostics.battery_voltage,diagnostics.fault_codes
924f0bef-5c30-46d6-b2a2-9cfca98fac41,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-014,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,77.3,3.92,2978.1,0.999,15163.75,25.0,[]
4f206a35-9bdc-4bac-88c5-3c4124caed03,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-015,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,70.6,3.84,3065.0,0.999,3475.15,24.0,[]
0445a38c-e807-4588-a8cd-86b5ae1ca1e8,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-016,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,74.8,3.56,3071.9,0.999,7578.7,24.5,[]
c2be1ab7-263e-4973-af99-5240483e6daf,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-017,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.8,4.26,2987.8,0.999,10512.94,23.9,[]
b559279b-4344-4e2e-b5e1-5d952214409a,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-018,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,68.6,4.42,3034.5,0.999,12811.8,24.9,[]
f922b512-01a3-4547-affb-a65b6956c94d,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-019,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.1,3.95,3077.3,0.999,19458.89,24.0,[]
4fdcf567-1891-43ba-bfc1-6e2eac9b034c,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-020,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.7,3.56,3021.4,0.999,3849.68,23.9,[]
33bf6bea-9d0e-4dca-a91a-850b341abf6c,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-021,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.0,3.65,3032.6,0.999,20321.71,24.6,[]
481047be-7956-492b-990f-62982c7001cb,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-022,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,71.8,3.91,3116.3,0.999,21416.94,24.9,[]
df895466-d514-4c9c-85f5-041879c7c807,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-023,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,72.3,4.05,2912.5,0.999,4784.24,24.9,[]
7d6304c9-ad36-46f6-bdab-cf8a306de567,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-024,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.9,3.84,3005.9,0.999,17579.6,24.3,[]
81e8dfa0-807a-4ef8-ad39-771685f6e2a7,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-025,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,76.9,4.13,3095.6,0.999,4886.59,24.2,[]
d0fc6a07-86fa-4150-9f29-500bb82acf0a,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-026,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.8,4.39,2907.2,0.999,8609.07,24.0,[]
58037d1c-8e2e-4eb0-bb8d-ca8848d7578f,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-027,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,76.0,4.46,3095.8,0.999,4564.78,25.0,[]
b9be950c-2747-43be-9493-33b5da0ddab0,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-028,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,75.0,3.56,2999.1,0.999,6843.48,24.3,[]
23f538da-5b2a-4c21-8f4d-e6ee83beb758,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-029,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,68.5,4.26,3068.8,0.999,6504.58,24.0,[]
9cdd6ca8-435b-48b6-8624-7dcdc3917651,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-030,fixed_crusher,2026-09-01T16:18:21.854Z,5,running,70.9,4.56,3099.5,0.999,13544.22,24.4,[]
5dfb094f-d3b7-4ad3-a3b8-eaeae4da183b,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-001,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,77.3,3.98,3014.9,0.999,16458.43,24.4,[]
bdb69eb0-f647-451f-8a42-7522c6ca57f1,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-002,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,70.2,4.34,3070.9,0.999,5622.65,24.7,[]
a172146a-b135-44c1-b047-fe558896624a,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-003,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,74.8,4.39,3144.6,0.999,14322.85,23.9,[]
69ed9cb5-5a3d-44c7-a7bd-97cf8e24e8f3,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-004,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,68.4,4.54,3045.5,0.999,6152.55,25.1,[]
179343f6-9b13-4c8c-b469-917a40ea8b12,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-005,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,68.3,3.77,3141.3,0.999,3963.0,24.6,[]
2c6f84c6-341c-4998-91c7-5a5b023ad944,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-006,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,71.9,3.67,2920.3,0.999,17244.71,25.0,[]
59abd060-914a-42e8-b890-efbc3304d53f,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-007,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,68.1,3.56,3001.5,0.999,13724.18,25.0,[]
e3375183-8b0d-4cfa-81d4-3aca0e0d5a11,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-008,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,77.7,3.93,3138.5,0.999,12502.24,25.0,[]
5a48f79c-b2eb-48bf-a206-24ee358efa2f,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-009,fixed_crusher,2026-09-01T16:18:26.854Z,6,faulted,105.7,8.41,3042.6,0.58,15703.34,23.9,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
befc77ca-f5f2-46e9-ad0e-161583d73769,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-010,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,75.8,3.83,2909.0,0.999,9812.95,25.2,[]
018033f7-4965-4174-a9e9-304a58e187c6,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-011,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,71.1,4.35,3079.3,0.999,13414.94,24.6,[]
f43d4a13-6fb1-445e-a40b-452814bdf6be,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-012,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,74.0,3.68,2947.4,0.999,11410.02,25.0,[]
18cee2ec-597a-4b5e-88d3-bbdc92b55ce7,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-013,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,76.3,3.6,3142.2,0.999,5653.21,24.2,[]
6d5d0e19-caf9-46bb-8c48-54342a6a51ab,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-014,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,77.2,4.31,3135.2,0.999,1652.92,24.6,[]
839659ec-b312-4da8-a6e0-19de1ffe02a8,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-015,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,69.0,4.07,3028.3,0.999,21343.98,25.0,[]
1be5e6d8-137b-481f-a613-8476261289c2,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-016,fixed_crusher,2026-09-01T16:18:26.854Z,6,faulted,97.2,9.06,3071.8,0.58,6910.23,24.4,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
46b42ee4-0534-4324-aad6-f9a2dcf2fb2d,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-017,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,77.1,4.28,3064.5,0.999,19136.11,24.6,[]
b2a84a12-c2f1-4e70-92a4-60fd13321d88,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-018,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,73.6,4.39,3121.8,0.999,14058.67,24.8,[]
d7ec3334-171c-49f8-9475-c891deaf7689,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-019,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,72.6,4.55,3122.2,0.999,1412.04,24.7,[]
595276a2-1163-4438-9b24-237fe4ecdb41,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-020,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,70.5,4.54,3137.3,0.999,21835.86,23.8,[]
682f2d5d-22b0-43cd-bb9e-e2aff5921d1d,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-001,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,76.4,4.05,3049.8,0.999,21531.72,25.1,[]
11b51f77-b475-473e-8831-5676d18a3d56,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-002,fixed_crusher,2026-09-01T16:18:26.854Z,6,faulted,104.2,9.41,2993.5,0.58,7608.76,24.8,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
86d8cdec-ecfa-4441-b577-fcd2d4804e1f,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-003,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,71.1,4.37,3012.0,0.999,20160.48,24.2,[]
7482ca69-103a-4a04-aaa5-ef8dc48d88af,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-004,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,72.3,4.22,2940.0,0.999,4749.81,25.0,[]
0e953406-367c-44db-8918-2ee69a0d2518,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-005,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,70.7,4.0,3024.5,0.999,6832.72,24.2,[]
29c4d208-ed7a-4b71-9e5e-d9499f8326b4,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-006,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,73.7,3.52,2920.1,0.999,17946.86,24.4,[]
da0372b7-f9eb-48aa-b6e2-eb41dc443f47,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-007,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,74.0,3.53,2992.2,0.999,12836.97,24.8,[]
2bfcfc7a-7d03-43ec-b40c-52a1423b4476,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-008,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,69.2,3.85,3116.2,0.999,9297.67,25.1,[]
71b7fbaf-350d-4c3f-ba1f-eb60e2029762,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-009,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,73.9,3.85,3066.2,0.999,16779.65,24.6,[]
e7fa15f0-59c4-4ecf-8b3c-d33576e3d745,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-010,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,74.7,4.39,3061.4,0.999,14957.07,24.0,[]
2d49be4d-5302-4194-9569-030c1eb7aeb0,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-011,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,75.6,3.7,3007.9,0.999,14340.69,23.9,[]
e7ae46c3-3492-4f9f-b907-3776aa92a92c,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-012,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,68.3,4.24,2984.9,0.999,9615.94,24.1,[]
54e01730-c077-4aef-b059-80d55f9cc712,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-013,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,73.4,4.44,2910.9,0.999,11940.75,24.6,[]
b697dc8b-43ef-4d21-8957-1c07682be908,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-014,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,76.6,3.57,3060.6,0.999,12941.28,24.0,[]
a9f535ad-9722-4a16-99aa-d2021248d83b,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-015,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,69.7,3.58,3087.3,0.999,19856.46,24.5,[]
99f2042e-6675-4801-85f9-439b94c2c48a,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-016,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,71.7,3.67,3008.9,0.999,16133.55,24.4,[]
110a153b-dbbf-48d8-b567-3d4b6541e225,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-017,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,76.9,3.61,3045.7,0.999,12272.67,24.5,[]
d41bacb2-50bf-4b71-bb7c-229270fb6587,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-018,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,71.9,4.59,3087.5,0.999,17035.56,25.0,[]
faea7aeb-b7d4-437e-bcaa-50eaa2978a85,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-019,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,71.9,4.13,3025.6,0.999,8763.69,25.1,[]
7d1cd57d-11ff-4925-81f8-733d2f290a72,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-020,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,70.4,3.85,2981.8,0.999,9132.85,24.8,[]
55e6f8b5-047a-477a-b923-93cdaaa901d2,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-001,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,75.2,3.89,3015.5,0.999,10268.56,23.8,[]
8c985cb8-4993-47bc-9402-16f46d0fe406,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-002,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,68.6,4.26,3072.4,0.999,10090.28,25.0,[]
b5ed2230-ac0a-4c92-befa-57d03d4940f6,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-003,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,69.6,3.91,3095.2,0.999,17521.08,25.0,[]
1c5fb8f4-e338-482c-98a3-ffac7a1c0825,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-004,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,72.8,4.18,2924.7,0.999,7556.81,24.7,[]
c72c4a9c-e6de-4418-922b-d51923e99d9c,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-005,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,73.4,4.01,3046.8,0.999,7964.56,24.8,[]
ede777ec-6bd9-4ccc-9794-127fa37724db,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-006,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,77.8,4.45,3043.6,0.999,4130.61,24.1,[]
3d4d1241-4cce-4ab9-a310-9603fe1b8660,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-007,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,73.0,3.83,2936.0,0.999,14804.68,24.2,[]
89728aeb-3972-4c4b-9eed-27888f746566,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-008,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,74.5,3.74,3004.8,0.999,9865.25,24.0,[]
34f78e93-9cb7-4e6e-9229-4e3ea513dd43,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-009,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,69.9,3.92,3007.9,0.999,21513.63,24.8,[]
2ca7c393-92e7-4e2b-bc7a-cd8af589e10f,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-010,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,69.5,3.94,3073.6,0.999,9015.58,24.0,[]
5c0ad5ac-c28c-4606-9874-4a0955f484a6,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-011,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,68.4,4.15,3094.9,0.999,12762.04,24.1,[]
e954d5bb-e579-4584-83b2-b99cbba98bcd,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-012,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,69.4,4.13,2949.1,0.999,5623.28,25.1,[]
e7b88117-7e64-4f91-b7dd-aff8b51e0255,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-013,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,72.6,4.17,2907.5,0.999,19491.07,23.9,[]
76e4734b-a946-4981-9950-0fd844103f71,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-014,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,76.0,4.56,2906.5,0.999,15163.75,24.4,[]
31ce101c-74a8-405b-981d-016933ff18e1,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-015,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,75.5,3.54,3012.9,0.999,3475.15,24.0,[]
9272e154-d82a-41b2-9c3c-cdc2cfc15227,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-016,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,71.8,3.55,3027.3,0.999,7578.7,25.0,[]
85c96034-c71a-4ad5-9bc7-a9a42c31edec,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-017,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,69.9,3.53,3105.9,0.999,10512.94,24.2,[]
d65b188e-4ee1-4486-bacf-e01f114c8d47,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-018,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,75.4,4.37,3149.7,0.999,12811.8,24.0,[]
de3c1a5d-a2cb-4dde-95c7-1eb80dc0219a,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-019,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,77.6,4.02,2901.6,0.999,19458.89,24.2,[]
372b0b2f-fa25-4757-a536-dc2192fa346f,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-020,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,77.8,4.41,3089.9,0.999,3849.68,24.2,[]
b1134162-1f95-4144-b388-26eb1054f080,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-021,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,69.8,3.66,3062.0,0.999,20321.71,23.8,[]
1b4069ac-075d-402a-8cc9-6fc533b01995,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-022,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,73.9,4.33,2935.5,0.999,21416.94,24.8,[]
606eae57-3a26-4652-94a0-7d971c616819,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-023,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,73.8,3.84,3105.8,0.999,4784.24,24.9,[]
3cf0f23c-2bb5-499c-8c05-5370d55c6208,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-024,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,74.2,3.73,2945.7,0.999,17579.6,24.7,[]
f8953607-fb85-463d-806d-7e445ddd8ac7,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-025,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,77.2,4.02,2919.7,0.999,4886.59,24.5,[]
bf208ed5-d57b-42f9-97f0-d2ebb7df42b8,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-026,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,68.2,4.57,2933.5,0.999,8609.07,25.1,[]
8e973277-edf8-4006-8116-043688a7387e,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-027,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,73.4,3.62,2909.3,0.999,4564.78,23.9,[]
6a914cc4-bb51-4dbb-afd0-5d0d8898ce55,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-028,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,77.6,4.09,3130.5,0.999,6843.48,23.9,[]
ea950240-31f0-4cdf-9ac2-c4ab9792b3fc,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-029,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,72.0,4.33,2971.4,0.999,6504.58,24.6,[]
f0a98f91-20ad-4432-8e5e-1a95beeab4c1,1.0,beta-minerals,north-site,equipment_health,BETA-NORTH-CRUSHER-030,fixed_crusher,2026-09-01T16:18:26.854Z,6,running,72.8,3.97,3119.7,0.999,13544.22,25.2,[]
180965f2-f97d-4f74-87a9-6dec11cad178,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-001,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,73.0,4.02,2913.0,0.999,16458.43,25.1,[]
860a569b-7fd8-486c-9903-a41386a42de8,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-002,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,73.2,4.53,3148.4,0.998,5622.65,24.6,[]
16d90be0-afa5-4092-b555-06ba5662100a,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-003,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,71.3,3.91,2958.8,0.999,14322.85,23.8,[]
24a7227b-8c1c-4e52-8de3-e16280b893d7,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-004,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,77.4,4.16,2936.2,0.998,6152.55,24.1,[]
cc0e0f78-67d7-491b-83b0-d82225c0d0bb,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-005,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,77.0,4.16,3012.3,0.999,3963.0,25.1,[]
c4fe5f7d-d900-4aaa-a636-a5db03fd06bd,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-006,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,74.8,4.31,3002.9,0.998,17244.71,23.9,[]
7d34d9f9-2f06-424e-b33a-d06b49c8c88c,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-007,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,72.6,4.28,2986.1,0.999,13724.19,24.0,[]
bfadd99d-e4e2-4a23-998c-a47711c6d08e,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-008,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,76.6,3.77,3095.3,0.999,12502.25,24.2,[]
7e44397f-5968-4053-bae1-7def96630717,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-009,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,76.6,4.32,2932.6,0.998,15703.35,24.8,[]
18a6e56a-67f3-4a26-b8ef-38c62b1a7e82,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-010,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,69.8,4.21,3020.5,0.999,9812.96,23.9,[]
5ee5b1ba-be9d-43cf-b5dc-e1c8baa8c6b9,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-011,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,71.7,4.48,3006.5,0.999,13414.94,24.0,[]
66b5fdc6-ac13-452d-ba2a-ef2112c4190a,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-012,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,68.6,3.82,3054.2,0.999,11410.02,24.6,[]
fb348527-dce4-491c-8330-a249e3545459,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-013,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,73.5,4.13,2958.2,0.999,5653.21,24.3,[]
8b21c5bb-3559-4e8c-9067-4f54d74f3541,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-014,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,77.6,3.51,3046.1,0.999,1652.92,24.9,[]
08433b9d-2f46-4f49-8555-2b861e954926,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-015,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,75.5,4.59,3146.0,0.999,21343.98,24.9,[]
170cc9c4-3463-4a36-a38f-ebf4f215c816,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-016,fixed_crusher,2026-09-01T16:18:31.854Z,7,faulted,101.9,7.69,2999.4,0.58,6910.23,24.4,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
36f4f53a-cb2a-4579-8d19-2a72fe07a386,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-017,fixed_crusher,2026-09-01T16:18:31.854Z,7,faulted,98.6,9.99,2904.8,0.58,19136.11,24.4,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
29292558-537d-475f-b936-862a9574d91e,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-018,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,68.4,3.88,2902.7,0.999,14058.68,23.8,[]
0746ed73-ac59-4955-b2c3-fa409d0fedfd,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-019,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,72.1,4.0,2963.5,0.999,1412.04,24.2,[]
16b9de4d-c677-4b63-979f-c2281b572479,1.0,acme-mining,site-01,equipment_health,ACME-S01-CRUSHER-020,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,76.6,3.98,3040.8,0.999,21835.86,24.9,[]
4683a232-8c12-43b7-a4a4-803219acddbb,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-001,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,75.6,4.14,3140.5,0.999,21531.72,25.1,[]
77f0067b-e2a4-4a79-b879-1341dc4f6c22,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-002,fixed_crusher,2026-09-01T16:18:31.854Z,7,faulted,102.1,9.04,3091.7,0.58,7608.77,24.7,"[""BEARING_OVERHEAT"",""VIBRATION_HIGH""]"
b212e94b-31ff-4c46-979b-83daa77515b5,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-003,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,69.6,3.63,2938.5,0.999,20160.48,24.8,[]
e0fefa25-345d-4c0f-a8cd-c5a8585c41cb,1.0,acme-mining,site-02,equipment_health,ACME-S02-CRUSHER-004,fixed_crusher,2026-09-01T16:18:31.854Z,7,running,75.7,3.76,2922.6,0.999,4749.82,24.8,[]
